自治体名,公開年月,発行号タイトル,記事タイトル,カテゴリ,記事本文
岡山県倉敷市,2024.05.01,広報くらしき 2024年5月号,会計年度任用職員 看護師または社会福祉士を募集,しごと,"詳しくは、受験案内か市ホームページで確認を。

職務内容：地域住民などからの医療・介護などに関する相談や、医療・介護関係者からの医療・介護連携に関する相談などの受け付け、医療・介護の現場において多職種連携を進めるための研修の企画補佐など。週30時間
任用期間：7月1日?令和7年3月31日
受験資格：次の(1)?(4)の全ての要件を満たす人。年齢不問
(1)学校教育法に基づく高等学校を卒業または同等の資格がある
(2)次のいずれかの経験があり、職務を遂行するために必要な知識・能力がある
・看護師の資格を取得後、1年以上の在宅医療、介護業務の実務経験
・社会福祉士の資格を取得後、1年以上の医療機関での相談業務の実務経験
(3)資料作成ができる程度にパソコン(ワード・エクセルなど)に習熟
(4)電話・窓口業務に対応できる
定員：1人
報酬：看護師は月額177,445円、社会福祉士は月額161,032円
受付締切：5月23日(木)必着
受験案内などの配布場所：本庁地域包括ケア推進室、市ホームページ

問合せ：本庁地域包括ケア推進室
【電話】426-3417"
岡山県倉敷市,2024.05.01,広報くらしき 2024年5月号,フレイルを予防しよう!,健康,"「フレイル」とは、加齢とともに運動・認知機能が低下し、心身がストレスに弱くなっている状態のことです。多くの高齢者が、フレイルを経て、要介護状態になると考えられています。フレイルは早期発見・対処することで改善するといわれています。継続的な運動・栄養バランスの取れた食事・社会参加で、フレイルを予防しましょう。

■お尻上げ運動
抗重力筋は、「歩く」「立ち上がる」など日常生活での動作に重要な筋肉といわれています。お尻上げ運動で、抗重力筋の一つである大殿筋を鍛えて、動ける体づくりをしましょう。腰を反らせすぎて痛みが出ないように注意しましょう。
(1)あおむけで足を肩幅くらいに開き、膝を立てる。
(2)お尻を持ち上げて5秒間姿勢を保つ。
(3)お尻をゆっくりと床に下ろす。
(4)(1)?(3)を5?10回程度繰り返し、1日2?3セットを目標に行う。

問合せ：くらしき健康福祉プラザ介護予防事業
【電話】434-9861"
岡山県倉敷市,2024.05.01,広報くらしき 2024年5月号,委員の募集,しごと,"■市下水道事業審議会委員
任期：委嘱日から2年間
応募資格：6年4月1日現在、市内在住で住民票がある18歳以上70歳未満で、平日の会議(年4回程度)に出席できる人
定員：1人程度
報酬：出席1回につき7,100円
応募方法：5月1日(水)?31日(金)(必着)に、「倉敷市下水道についてあなたが思うこと」についての作文(800字以内)と、本庁下水経営計画課、市ホームページで配布する応募用紙を、郵送かEメール、持参で。
選考方法：書類審査

問合せ：本庁下水経営計画課(〒710-8565西中新田640)
【電話】426-3581
【E-mail】gesui@city.kurashiki.okayama.jp

■市健康増進計画・食育増進計画審議会委員
任期：4月1日以降の委嘱の日?令和8年3月31日
応募資格：6年4月1日現在、市内在住の20歳以上71歳未満で、平日の会議(年1回程度)に出席できる人
定員：2人
応募方法：5月1日(水)?31日(金)(必着)に、「元気なくらしきの実現に向けて私ができること」についての小論文(400字?800字程度)と、住所・氏名・年齢・電話番号・職業を記入したA4判用紙を、郵送かFAX、Eメール、持参で。

問合せ：市保健所健康づくり課(〒710-0834笹沖170)
【電話】434-9820【FAX】434-9805、
【E-mail】hlthlt@city.kurashiki.okayama.jp"
岡山県倉敷市,2024.05.01,広報くらしき 2024年5月号,豊洲地区でコミュニティタクシー(トヨタク)が運行されています,くらし,"4月から、豊洲地区コミュニティタクシー運営委員会が運営主体となり、豊洲地区を発着するコミュニティタクシー「トヨタク」を1日4便運行(試験)しています。地区内にあらかじめ設定している停留所から、行き先として設定している駅や商業施設、病院までの乗車が可能で、利用には予約が必要です。路線図・時刻表など詳しくは、市ホームページで確認するか、問い合わせを。

■運行日・運行時刻など
◇運行日
(月)?(金)((土)(日)(祝)(休)年末年始除く)

◇運行時刻
各地区出発(行き)：(1)9時(2)11時
JR倉敷駅方面から出発(帰り)：(3)13時(4)16時

◇利用料金
中学生以上600円・小学生300円・未就学児無料。65歳以上の人は運転免許証など公的機関が発行した本人確認書類の提示で100円割引。障がい者手帳、おかやま愛カードの提示で100円割引
※割引は併用不可

◇予約方法
(1)…前日の20時まで、(2)?(4)…出発時間の1時間前までに、「トヨタク」予約の旨・乗降場所・乗車時刻(時刻表を確認)・氏名・利用人数・電話番号を、(株)平和タクシーコーポレーション【電話】425-6181、0120-25-8028へ電話で。

◇運行事業者
(株)平和タクシーコーポレーション、(有)早島タクシーの共同運行

問合せ：本庁交通政策課
【電話】426-3545"
岡山県倉敷市,2024.05.01,広報くらしき 2024年5月号,環境学習センターのイベント参加者募集,イベント,"■高梁川の生き物しらべ「水辺教室」
河川敷で、生き物の先生たちに川にすむ生き物や自然について教えてもらいます。
日時：6月8日(土)9時?12時半。悪天候・河川増水時中止
集合場所：高梁川の旧水江の渡し
対象：小学3年?6年生。保護者同伴
定員：先着25人
申込方法：5月24日(金)までに、本紙14ページの二次元コードから電子申請で。

■野鳥観察会(初心者向け)
日時：5月14日(火)9時?11時(雨天時は21日(火))
集合場所：酒津公園配水池東側駐車場付近
定員：先着15人
申込方法：電話かFAX、Eメールで。貸し出し用の双眼鏡を希望する場合は申し出を。

問合せ：環境学習センター
【電話】440-5607【FAX】440-5605
【E-mail】keec@city.kurashiki.okayama.jp"
岡山県倉敷市,2024.05.01,広報くらしき 2024年5月号,倉敷市の人口と世帯,その他,"(令和6年3月31日現在)

人口：474,330[-922]
男：231,148[-455]
女：243,182[-467]
世帯数：220,070[+228]
面積：356.07平方キロメートル"
岡山県倉敷市,2024.05.01,広報くらしき 2024年5月号,5月の納期限,くらし,"5月の納期限：5/31(金)
・軽自動車税種別割(全期)"
岡山県倉敷市,2024.05.01,広報くらしき 2024年5月号,くらしの情報 保健・福祉,講座,"■5月12日は「民生委員・児童委員の日」
5月12日?18日は、民生委員・児童委員の活動を知ってもらうための活動強化週間です。民生委員は住民の中から選ばれ、厚生労働大臣が委嘱します。児童委員は民生委員が兼ねていますが、児童福祉問題を専門に担当する主任児童委員もいます。3月現在、市の民生委員・児童委員の総数は789人、うち主任児童委員は100人です。担当地域での生活相談や、福祉サービスの紹介など、市民と福祉をつなぐパイプ役となって活動しています。民生委員には守秘義務があり、相談者のプライバシーは守られます。担当の民生委員・児童委員を知りたい場合は問い合わせてください。

問合せ：
倉敷地区…本庁福祉援護課【電話】426-3321
児島地区…児島【電話】473-1119・玉島・船穂地区…玉島【電話】522-8118・水島地区…水島【電話】446-1114の各保健福祉センター福祉課
真備地区…真備保健福祉課【電話】698-5114

■障がい者就労施設等届出書の受け付け市から物品・役務の受注を希望する障がい者就労施設などの事業者は、随時届け出てください。
対象：
(1)障害者総合支援法に基づく事業所・施設など
(2)障がい者を多数雇用している企業
(3)在宅就業障がい者など
届出方法：本庁障がい福祉課・市ホームページにある障がい者就労施設等届出書などを、問い合わせ先へ持参で。

問合せ：本庁障がい福祉課
【電話】426-3305

■多肉植物の寄せ植え講座の受講者募集
日時：5月22日(水)10時?12時
場所：くらしき健康福祉プラザ
対象：市内在住の18歳以上で、身体障がい者手帳を持つ人、または障害者総合支援法の対象となる難病の人
定員：先着15人
受講料：800円
持参品：ピンセット、ゴム手袋、飲み物、マスク
申込方法：5月1日(水)?15日(水)に電話かFAX、Eメールで。

問合せ：市障がい者デイサービスセンター
【電話】434-9855【FAX】434-9856
【E-mail】plazaday@kgwc.or.jp

■認知症サポーター養成講座の受講者募集
地域や身近な場所で、認知症の人と家族を応援するサポーターになりませんか。
日時：5月29日(水)13時半?15時
場所：本庁7階701会議室
対象：市内在住・通勤・通学の人
定員：先着20人
受講料：無料
申込方法：5月22日(水)までに電話で。

問合せ：本庁地域包括ケア推進室
【電話】426-3417

■要約筆記奉仕員養成講座の受講者募集
日時：6月13日?第2・4(木)9時半?12時半。全17回
場所：くらしき健康福祉プラザ
定員：先着10人
受講料：4千円
申込方法：5月1日(水)?31日(金)に窓口で。

問合せ：倉敷ボランティアセンター(笹沖180)
【電話】434-3350"
岡山県倉敷市,2024.05.01,広報くらしき 2024年5月号,くらしの情報 子育て,子育て,"■親子で子育て広場へ遊びに来ませんか
遊びや体験活動を通じた仲間づくりや情報交換ができ、また子育ての悩みや不安を子育ての先輩であるボランティアに相談できます。無料。申し込み不要。不定期開催のため、日程は市ホームページで確認するか問い合わせを。
初回開催日・場所：
・5月7日(火)…連島南・長尾幼稚園
・8日(水)…第四福田幼稚園
・9日(木)…倉敷東幼稚園・備南ふれあい会館(茶屋町)
・10日(金)…粒江幼稚園
・13日(月)…稗田・玉島幼稚園
・14日(火)…中洲認定こども園・中庄幼稚園
時間：9時半?11時半
対象：乳幼児と保護者(同伴で)

◇ボランティア募集
時間：開催日の午前中3時間。回数不問
内容：親子の遊び相手や話し相手、仲間づくりの手助け、遊びの環境づくりなど
対象：子育て経験や、育児に関心がある健康な人(学生可。広場の参加者を除く)

問合せ：
本庁子育て支援課【電話】426-3314
中洲認定こども園子育て広場への参加・ボランティア応募…中洲認定こども園【電話】465-1310"
岡山県倉敷市,2024.05.01,広報くらしき 2024年5月号,くらしの情報 文化・産業・観光,くらし,"■美観地区「川舟船頭」の募集
年齢・経験不問
雇用期間：令和7年3月末まで(延長の場合あり)
選考方法：書類審査、面接、実技試験(練習日あり)

問合せ：倉敷観光コンベンションビューロー
【電話】421-0224

■市民創作ミュージカル「この道」の出演者などを募集
市出身の情熱の画家「池田遙邨」が主人公。令和7年3月22日(土)・23日(日)に玉島文化センターで公演。主催は市創作舞台育成事業玉島実行委員会。詳しくは、問い合わせを。
対象：
・出演者…週1・2回の練習に参加可能な小学3年生以上
・スタッフ…高校生以上
申込方法：5月13日(月)までに、本紙16ページの二次元コードから電子申請か、問い合わせ先窓口などにある応募用紙を問い合わせ先へ郵送か持参で。

問合せ：本庁文化振興課
【電話】426-3075

■松くい虫予防の薬剤散布
鷲羽山で地上散布を行います。当日午前中の入山は控えてください。
日時：5月28日(火)4時?12時(予定)。気象条件による順延あり

問合せ：児島支所産業課
【電話】473-1115"
岡山県倉敷市,2024.05.01,広報くらしき 2024年5月号,国民健康保険料の軽減制度,くらし,"前年中の世帯の所得が基準以下の場合に、均等割額(国保加入者数に応じてかかる保険料)と平等割額(1世帯当たりにかかる保険料)の一部を軽減します。軽減の割合は、世帯の所得に応じて2割・5割・7割があります。この制度の適用には加入者全員の所得の申告が必要です。収入がない人や遺族年金・障害年金などの非課税年金のみを受給している人は、5月15日(水)までに本庁国民健康保険課へ申告してください。3月15日までに確定申告や市県民税の申告をした人、給与所得または公的年金所得のみの人は申告不要です。3月16日以降に確定申告した人は問い合わせを。

■令和6年度の軽減基準
<img class=""alignnone size-full wp-image-8553314"" src=""https://mykoho.jp/wp-content/uploads/2024/04/sn_kurashiki240501_2.png"" alt="""" width=""413"" height=""231"" />
※世帯所得金額は、世帯主・国保加入者・国保から後期高齢者医療制度に移行した人の、令和5年1月?12月の所得を合計した金額
※表中の加入者数は、4月1日(賦課期日)現在の国保加入者と同一世帯で国保から後期高齢者医療制度に移行した人の合計人数

問合せ：本庁国民健康保険課
【電話】426-3282"
岡山県倉敷市,2024.05.01,広報くらしき 2024年5月号,ジャンボタニシの防除,くらし,"市内各地で発生しているジャンボタニシ(スクミリンゴガイ)は、気温の高い初夏から秋にかけて、主に用排水路内で繁殖し、用排水路に沿って生息域を拡大していきます。代かき時の入水とともに田んぼに入り、田植え直後の稲の苗を食べる被害を出すため、備えが必要です。対策としては、田んぼへの入水時の侵入防止(水口や排水口への金網・ネットなどの設置)や田植え直後の薬剤散布があります。また、用排水路の泥上げなど、対策を組み合わせた地域全体での防除が有効とされています。地域で共同して駆除活動に取り組む場合は、国の助成金が活用できる場合があります。詳しくは、問い合わせを。

問合せ：本庁農林水産課
【電話】426-3425"
岡山県倉敷市,2024.05.01,広報くらしき 2024年5月号,くらしの情報 教育,子育て,"■さわやかデーの参加者募集
場所：市自然の家
内容：野外炊事、クラフト作業、保護者交流会など
対象：学校に行きづらい、なじめないなどと感じている小学生?高校生と保護者。小学生は保護者同伴
申込方法：各申込期限までに、市ホームページなどにある申込書を郵送かEメール、FAXで。
<img class=""alignnone size-full wp-image-8553318"" src=""https://mykoho.jp/wp-content/uploads/2024/04/sn_kurashiki240501_3.png"" alt="""" width=""497"" height=""132"" />

◇ボランティア募集
活動内容：参加者と共に活動を行う
対象：児童生徒との交流に興味のある人。学生可

問合せ：教育委員会生涯学習課
【電話】426-3845【FAX】421-6018
【E-mail】edulife@city.kurashiki.okayama.jp

■教科書法定展示会
令和7年度から使用する中学校用教科書、現在使用中の教科書(小学校・中学校・高校・特別支援学校用一般図書)、拡大教科書を展示
期間：6月14日(金)?7月3日(水)((日)(月)除く)
場所：倉敷教育センター(ライフパーク倉敷)

問合せ：教育委員会指導課
【電話】426-3831"
岡山県倉敷市,2024.05.01,広報くらしき 2024年5月号,くらしの情報 安全・安心,くらし,"■e‐ラーニング受講者を対象とした救命講習会の受講者募集
日時：6月1日(土)10時?12時
場所：市消防局
内容：心肺蘇生法、AED使用方法、止血法、救急車到着までの応急処置
対象：市消防局管内(倉敷市・早島町・浅口市金光町)に在住・通勤で、おおむね3カ月以内に市ホームページの応急手当WEB講習(e‐ラーニング)を受講した人。医師・看護師は不可
定員：先着25人(5人以上で開催)
受講料：無料
持参品：e‐ラーニング修了後に表示される受講証明書の画面を印刷したもの
申込方法：5月7日(火)?21日(火)に、本紙17ページの二次元コードから電子申請で。

問合せ：消防局警防課
【電話】426-1192

■市消費生活モニターの募集
普段の買い物を通じて、食品表示を継続的にモニターしたり、はかりを使って商品の内容量を確認したりします。
調査期間：6月21日(金)?8月31日(土)
条件：次の全てを満たす人。
(1)20歳以上
(2)市内在住
(3)説明会に出席可
(4)国または県で同様の調査員をしていない
(5)食料品関係の販売・流通を仕事にしていない
説明会：6月21日(金)13時半?14時半、本庁で。
定員：各地区定員制で計20人
謝礼：5千円(要件あり)
応募方法：5月21日(火)(消印有効)までに、住所・氏名・年齢・電話番号をはがきかFAXで。市ホームページから電子申請も可。多数の場合は抽選

問合せ：本庁消費生活センター
【電話】426-3922【FAX】426-0900

■古い消火器の破裂事故に注意してください
古くなって腐食が進んだ消火器を操作したことで、消火器が破裂し負傷する事故が発生しています。さびがあるなど老朽化した消火器はむやみに触らず、消火器メーカーまたは、消火器販売店などの専門業者に相談してください。水回りや屋外など腐食しやすい場所に放置せず、保管状況に注意してください。

問合せ：消防局予防課
【電話】426-1194

■市地域安全活動支援事業補助金を交付
地域で自主防犯パトロール活動を行う団体に対し、防犯関連の帽子・防犯チョッキ・ドライブレコーダーなどの購入費の一部を補助します。詳しくは、市ホームページで確認するか問い合わせを。

問合せ：本庁生活安全課
【電話】426-3111"
岡山県倉敷市,2024.05.01,広報くらしき 2024年5月号,特定計量器(はかり)定期検査(5月),くらし,"事業者などが取引や証明などに使用している特定計量器は定期検査を受ける必要があります。今年度の対象は倉敷・水島・真備地区です。詳しくは、岡山県計量協会へ。
<img class=""alignnone size-full wp-image-8553321"" src=""https://mykoho.jp/wp-content/uploads/2024/04/sn_kurashiki240501_4.png"" alt="""" width=""440"" height=""458"" />

問合せ：
岡山県計量協会【電話】086-286-8950
本庁消費生活センター【電話】426-3922"
岡山県倉敷市,2024.05.01,広報くらしき 2024年5月号,「平成30年7月豪雨災害時の下原地区の避難について」の受講者募集,講座,"消費生活学級連絡協議会講演会「防災における地域コミュニティの重要性?平成30年7月豪雨災害時の下原地区の避難について」の受講者募集

日時：5月21日(火)14時15分?15時半
場所：本庁10階大会議室
講師：川田一馬氏(総社市下原・砂古自主防災組織相談役)
定員：先着100人
受講料：無料
申込方法：5月17日(金)までに電話で。

問合せ：本庁消費生活センター
【電話】426-3922"
岡山県倉敷市,2024.05.01,広報くらしき 2024年5月号,くらしの情報 建設,くらし,"■おもてなしマイスター制度の新規受講者募集
美観地区や周辺を訪れる高齢者や子ども連れ、障がいのある人、外国から来た人など全ての人が快適に過ごせるよう、手助けを必要としている人におもてなしができる「心」と「技術」を持った人材を育成する制度です。受講後、「おもてなしマイスター」の認定証と認定バッジを貸与します。受講料・登録料無料。詳しくは、市ホームページで確認を。
対象：美観地区や周辺で働いている人・住んでいる人・興味のある人など
申込方法：5月31日(金)までに、申込用紙に顔写真2枚を添付し、郵送か持参で。

問合せ：本庁交通政策課
【電話】426-3545

■地域防犯灯設置費補助金制度の活用を
事故や犯罪を未然に防ぐため、暗くて通行に支障がある生活道路に、町内会や防犯組合などが、照明灯を新設または更新(取り替え)する場合に補助金を交付します。電気代・管球交換費用などの維持管理費や、青色防犯灯・人感センサー付き防犯灯の設置費用は対象外
申請期間：5月7日(火)?。補助予定灯数に達し次第終了
補助金上限：LED防犯灯の新設・更新…1灯当たり1万7千円。LED以外の防犯灯は対象外。同一地域に年間8灯まで
更新の要件：
・設置後1年以上経過し、器具が故障して点灯しない
・長年の使用で取り付け器具などが腐食劣化し、落下の危険性が高い
・汚損などで防犯灯としての機能が低下したものなど
必要書類：申請書、設置場所図、現況写真、工事業者の見積書・故障証明書(更新時)など

◆球切れなどを発見したら連絡を
◇中学校通学路防犯灯
クラブ活動などで暗くなってから下校する生徒の安全を確保するため、中学校指定通学路に市が設置し管理している防犯灯。管理プレート番号を該当中学校へ連絡してください。

◇道路照明灯
夜間の交通安全確保のため、市が設置し管理する照明灯。管理プレート番号を連絡してください。

問合せ：
本庁道路管理課【電話】426-3515
児島【電話】473-1116・玉島【電話】522-8115・水島【電話】446-1612・船穂【電話】552-5111・真備【電話】698-8108の各支所建設課(係)"
岡山県倉敷市,2024.05.01,広報くらしき 2024年5月号,くらしの情報 国際理解,講座,"■市国際交流協会事務局からのお知らせ
◇グローバル・コミュニティ・イン・イングリッシュの受講者募集
日時：5月23日(木)18時半?20時
場所：倉敷公民館
内容：英語(中級)によるディスカッションを通じて英語力アップ
定員：25人
受講料：500円(会員は無料)
申込方法：5月7日(火)?、電話かEメールで。

◇市国際交流協会総会講演会「多文化共生社会の構築とやさしい日本語」の受講者募集
日時：6月6日(木)15時?16時半
場所：市立美術館
講師：山脇啓造氏(明治大学教授)
定員：先着150人
受講料：無料
申込方法：5月29日(水)までに、本紙18ページの二次元コードから電子申請かFAX、Eメールで。

問合せ：市国際交流協会事務局(本庁国際課内)
【電話】426-3015【電話・FAX】426-4095
【E-mail】intntnl@city.kurashiki.okayama.jp"
岡山県倉敷市,2024.05.01,広報くらしき 2024年5月号,くらしの情報 人権,くらし,"■人権擁護委員の委嘱
1月1日付で、法務大臣から委嘱されました。
・大熊裕司(再任)
・山?秀樹(再任)
・今井圭子(新任)
・後藤宗司(新任)
・溝手俊紀(再任)

問合せ：
岡山地方法務局倉敷支局【電話】422-9679
本庁人権推進室【電話】426-3255

■全国一斉「人権擁護委員の日」特設人権相談所の開設
6月1日は「人権擁護委員の日」です。倉敷人権擁護委員協議会では、人権擁護委員による人権相談を行います。無料。申し込み不要
日時・場所：
・6月1日(土)10時?15時、船穂公民館
・6月3日(月)10時?15時、本庁生活安全課相談室、児島・玉島・水島・庄・茶屋町の各支所、真備保健福祉会館

問合せ：
岡山地方法務局倉敷支局【電話】422-9679
本庁人権推進室【電話】426-3255"
岡山県倉敷市,2024.05.01,広報くらしき 2024年5月号,ほのぼの家族No.313 手話は言語,くらし,"母：聴覚障がいの方が手話を使って講演されたのよ。とってもいいお話だったわ。ねえ、お父さん!
祖父：2人とも、手話が分かるのか?
父：大丈夫、講師の近くで手話の内容をアナウンスしてくださる方がおられたんだよ。
真理：私も、学校の総合学習で、少し手話を覚えたから興味があるんだ。どんなお話だったの?
母：昔は「聞こえる人と同じように」という教育方針の下、手話の使用が禁止されていたそうなの。
父：その代わりに口で話す訓練をして、手話を使うと「手真似(てまね)」などと差別されたそうなんだ。
母：今でも、心ない言葉に傷つくこともあるそうよ。
真理：ひどいね。でも、手話は、手の動きだけじゃあなくて表情もとっても豊かだし、私たちが使ってる言葉と同じ大事な意味があると思うけどな。
母：だから、今は国連の条約や日本の法律で「手話は言語」と認められていて、倉敷市でも、数年前から、手話言語条例ができているそうなのよ。
父：でも、皆が手話を使ってるわけじゃないんだ。
母：聴覚障がいといっても個人差があるから、手話以外にも、補聴器や筆談などその人その人に合った方法があるともおっしゃってたわ。
父：講演の最後、「手話は、単なる伝達手段ではなく自分の人生を切り開いてきた『生きる力』そのものだ」という言葉が、とても心に残っているよ。
祖父：そうかぁ。手話には、そんな力があるのか。
真理：おじいちゃんも私と一緒に手話を学ぼうよ!

※ご感想などは、本庁人権推進室【電話】426-3255へ。"
岡山県倉敷市,2024.05.01,広報くらしき 2024年5月号,くらしの情報 スポーツ,スポーツ,"■スポーツ振興協会の教室受講者募集
受講料・申込方法など詳しくは、ホームページで。

◇Let’s体力測定☆
日時：5月16日(木)
(1)9時15分?10時45分
(2)11時?12時半
(3)6月19日(水)18時45分?20時15分
場所：
(1)(2)水島緑地福田公園体育館
(3)倉敷体育館
対象・定員：
(1)65歳以上・先着30人
(2)(3)20歳?64歳・先着40人

◇地域健康スポーツ教室
囲碁ボール・ボッチャ・モルック・スポンジテニスなど
日時・場所：
(1)5月19日(日)9時半?12時・玉島の森体育館
(2)6月2日(日)9時半?12時・倉敷体育館
(3)6月30日(日)9時半?12時・中山運動公園体育館
対象：市内在住・通勤・通学の人
定員：
(1)(3)先着40人
(2)先着50人

◇太極拳andグラウンド・ゴルフ体験
日時：5月28日(火)9時半?11時15分
場所：市グラウンド・ゴルフ場
対象：市内在住・通勤の人
定員：先着35人

◇ニュースポーツ体験会
日時：6月7日(金)10時?11時半
場所：水島ふれあいセンター体育館
対象：市内在住・通勤の人優先
定員：先着30人

◇体験!ちびっこスポーツ
日時：6月15日(土)10時?11時半
場所：水島体育館
対象：市内在住・通園の年長組園児
定員：18人

◇体験!チャレンジ鉄棒
日時：6月15日(土)13時?14時15分
場所：水島体育館
対象：市内在住・通学の小学1年?3年生
定員：16人

問合せ：スポサポ
【電話】434-3410

■市屋内水泳センターの教室受講者募集
受講料・申込方法・臨時休館など詳しくは、ホームページで。

◇アクアズンバ
日時：5月1日(水)10時半?11時15分
対象：18歳以上
定員：32人

◇大人水泳教室(2期)
日にち：5月31日(金)?7月19日(金)の(月)(水)(木)(金)の各コース。全6・7回
対象：中学生以上

問合せ：市屋内水泳センター
【電話】424-9192

■児島マリンプールの教室受講者募集
受講料・申込方法など詳しくは、ホームページで。

◇水泳教室
期間：6月1日(土)?7月20日(土)
大人水泳教室：初心者(泳げない人)?マスターズ(記録会参加)
こども水泳教室：身長110センチメートル以上の5歳以上。水慣れクラスは予約のみ

◇こども体操教室
対象・日時：
・4歳?小学2年生…(月)?(木)16時半?17時25分、(土)13時?13時55分
・小学3年生以上…(月)?(木)17時半?18時半、(土)14時?15時

◇カヌー体験教室
日時：5月25日(土)・26日(日)12時?16時
対象：未就学児は保護者同伴

問合せ：児島マリンプール
【電話】472-0133

■まびいきいきプラザの教室受講者募集
受講料・申込方法など詳しくは、ホームページで。

◇運動教室(4月?6月)
内容・日時：
・ナチュラルヨガ…(月)14時?
・エアロandストレッチ…(金)13時半?
など

◇青竹ステップ
日時：5月17日(金)・6月14日(金)9時45分?10時45分

◇からだスッキリヨガ
日時：5月20日(月)・6月17日(月)9時45分?10時45分

◇小学生水泳教室(4月?6月)
教室：水慣れ・クロール初級、息継ぎクロール、クロール・背泳ぎ、4泳法

◇腸活エクササイズ
日時：5月25日(土)・6月8日(土)10時半?11時半

問合せ：まびいきいきプラザ
【電話】698-1555"
岡山県倉敷市,2024.05.01,広報くらしき 2024年5月号,くらしの情報 環境・リサイクル,くらし,"■家庭用品再利用銀行
品物の提供は無料でお願いします。再利用銀行では品物を引き取ることはできません。最新の登録品は本紙19ページの二次元コードで確認を。

問合せ：クルクルセンター
【電話】470-6681

■リサイクル体験講座の受講者募集
場所：クルクルセンター
申込方法：講座名・住所・氏名・電話番号・年齢・学年を電話かFAX、はがき、窓口で。多数の場合は抽選

◇DIYに挑戦!すのこでお洒落(しゃれ)な棚作り
日時：6月9日(日)10時?12時
定員：6人
材料費：千円
申込締切：5月19日(日)

◇指編み座布団?指を使って楽しく脳トレ
日時：6月19日(水)10時?12時
定員：12人
材料費：400円
申込締切：5月29日(水)

◇デコパージュ体験!ペーパーナプキンで可愛(かわい)いキャニスター缶づくり
日時：6月23日(日)10時?12時
定員：12人
材料費：900円
申込締切：6月2日(日)

問合せ：クルクルセンター(〒711-0912児島小川町3697-4)
【電話】470-6681【FAX】470-6685

■下水道受益者申告書の提出を
令和5年6月・10月、6年2月に公共下水道の供用開始の告示をした区域の土地所有者などに、受益者負担金が賦課されます。対象者には4月下旬に申告書を送付します。
提出期限：5月17日(金)

問合せ：本庁下水普及課
【電話】426-3561"
岡山県倉敷市,2024.05.01,広報くらしき 2024年5月号,くらしの情報 税金,くらし,"■自動車税種別割・軽自動車税種別割は5月31日までに納付を
自動車税種別割・軽自動車税種別割は、毎年4月1日の所有者にかかる税金です。必ず5月31日(金)までに最寄りの金融機関、コンビニエンスストア、郵便局などで納めてください。

◇軽自動車税種別割の減免制度
身体や精神などに障がいのある人が生活(仕事・通勤・通学・通院)のために軽自動車を所有する場合、納期限までに申請することにより減免が受けられる場合があります。

問合せ：
自動車税種別割…備中県民局税務部【電話】434-7071
軽自動車税種別割…本庁税制課【電話】426-3175"
岡山県倉敷市,2024.05.01,広報くらしき 2024年5月号,くらしの情報 市政,くらし,"■歴史研究誌「倉敷の歴史」第34号を刊行
美観地区内最古の町屋として知られる井上家住宅に関して、保存修理工事の経緯や、歴史資料整備室が所蔵する井上家文書に基づく研究を掲載しています。その他にも倉敷村最古の屋敷割絵図や重森三玲(作庭家)の見た楯築遺跡など、多彩な内容の論考を収録しています。第35号への投稿も募集中
販売場所：歴史資料整備室、本庁総務課。バックナンバーは歴史資料整備室で販売。郵送も可
価格：千円

問合せ：歴史資料整備室(真備支所内)
【電話】698-8151

■高梁川流域地域づくり連携推進事業の募集
高梁川流域圏域7市3町に共通する地域課題の解決のため、異なる市町で活動する2つ以上の団体が連携して実施する公益事業に補助します。応募方法など詳しくは、募集要項で確認してください。
対象：課題の解決に有効な手法や技術を団体間で共有したり、新たな催しや地域資源を開発したりする事業
補助額：1事業当たり75万円以内。経費の100パーセント以内
応募締切：5月13日(月)
募集要項：本庁市民活動推進課、各支所、各図書館、ライフパーク倉敷、各公民館、市ホームページなどで配布

問合せ：本庁市民活動推進課(本庁舎西側分室)
【電話】426-3107"
岡山県倉敷市,2024.05.01,広報くらしき 2024年5月号,市からの情報を発信中!,くらし,"■月刊くらしき情報局
5月17日(金)16時50分?17時50分、「ライブ5時いまドキッ!」(RSK山陽放送6ch)内で。倉敷小町がスタジオに生出演。番組放送後、RSK山陽放送公式YouTubeチャンネルでも配信します。

■倉敷市広報チャンネル
KCT314ch・たまテレ314chで。

■声の広報くらしき?エフエムからこんにちは
毎週(土)10時?10時半・毎週(火)12時25分?12時55分、エフエムくらしき82.8MHzで。

問合せ：本庁くらしき情報発信課
【電話】426-3061"
岡山県倉敷市,2024.05.01,広報くらしき 2024年5月号,ボートレース児島5月のレース情報,イベント,"・第40回鷲羽杯…1日(水)?6日(休)
・第29回日本財団会長杯?瀬戸内オーシャンズX…11日(土)?16日(木)
・発刊60周年記念大阪スポーツ杯…20日(月)?25日(土)
・報知新聞大阪発刊60周年記念スポーツ報知杯…29日(水)?6月3日(月)

■レース開催中の(土)(日)(祝)(休)はBOATRACE　VRスプラッシュバトルやキッズイベントを開催!
詳しくは、本紙20ページの二次元コードで確認するか、問い合わせを。

ボートレース児島の収益金は、倉敷市民の皆さんの暮らしに役立っています。

問合せ：ボートレース児島
【電話】472-5052"
